Region,City,Venue_Name,Customer_Type,BrandOwner,Brand,MacroCategory,Product_Category,CocktailName,Price,Top4
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,12,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,12,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Martini Dry,12,No
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Martini Dry,12,No
Toscana,Lucca,The Elegante Club,HOTEL BAR,Mavolo,Gin amuerte coca leaf blue,SPIRITS,Gin,Amuerte Blue Collins,12,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Various,Lemon Juice,SOFT DRINKS,Juice,Amuerte Blue Collins,12,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Various,Sugar Syrup,OTHER,Syrup,Amuerte Blue Collins,12,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Amuerte Blue Collins,12,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Mavolo,Gin Bobby's,SPIRITS,Gin,Bobby Gin Tonic,11,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bobby Gin Tonic,11,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Various,Cloves,OTHER,Spices,Bobby Gin Tonic,11,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,12,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,12,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Daiquiri,13,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Daiquiri,13,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Various,Sugar Syrup,OTHER,Syrup,Daiquiri,13,Yes
Toscana,Lucca,The Elegante Club,HOTEL BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,16,No
Toscana,Lucca,The Elegante Club,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,16,No
Toscana,Lucca,The Elegante Club,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,16,No
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,10,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,10,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Americano,10,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Diageo,Captain Morgan Jamaica Dark,SPIRITS,Rum,Dark & Stormy,11,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Fever-tree,Ginger Beer,SOFT DRINKS,Mixer,Dark & Stormy,11,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,10,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,10,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,10,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Brown forman,Jack Daniel's,SPIRITS,American Whisky,Jack Daniels Cola,10,Yes
Toscana,Arezzo,Caffè Rouge Club,RISTORANTE,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Jack Daniels Cola,10,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Milano Torino,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Milano Torino,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Bacardi Martini,Gin bombay sapphire,SPIRITS,Gin,Bombay Sapphire GT,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bombay Sapphire GT,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,14,Yes
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Garibaldi,10,No
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Various,Orange Juice,SOFT DRINKS,Juice,Garibaldi,10,No
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Bacardi Martini,aperitivo martini rosato,SPIRITS,Aperitivi,Martini Rosato Spritz,13,No
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Various,Prosecco,WINE,Sparkling Wine,Martini Rosato Spritz,13,No
Toscana,Arezzo,Osteria Nuovo Club,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Martini Rosato Spritz,13,No
Lazio,Roma,The Verde Place,LOUNGE BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,14,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,14,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,14,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Diageo,Gin tanqueray n. ten,SPIRITS,Gin,Gin Tonic Ten,17,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Ten,17,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Bacardi Martini,aperitivo martini rosato,SPIRITS,Aperitivi,Martini Rosato Spritz,13,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Various,Prosecco,WINE,Sparkling Wine,Martini Rosato Spritz,13,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Various,Soda,SOFT DRINKS,Soda,Martini Rosato Spritz,13,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Garibaldi,10,Yes
Lazio,Roma,The Verde Place,LOUNGE BAR,Various,Orange Juice,SOFT DRINKS,Juice,Garibaldi,10,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,13,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,13,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,13,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,11,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,11,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,11,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,10,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,10,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,10,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Milano Torino,11,Yes
Lazio,Roma,The Rouge Place,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Milano Torino,11,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni Sbagliato,12,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni Sbagliato,12,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Various,Prosecco,WINE,Sparkling Wine,Negroni Sbagliato,12,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Mavolo,Gin Bobby's,SPIRITS,Gin,Bobby Gin Tonic,10,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bobby Gin Tonic,10,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Various,Cloves,OTHER,Spices,Bobby Gin Tonic,10,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Bacardi Martini,Gin bombay sapphire,SPIRITS,Gin,Bombay Sapphire GT,14,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bombay Sapphire GT,14,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Pernod ricard,Jameson Irish Whiskey Triple Distilled,SPIRITS,Irish Whisky,Jameson Ginger,13,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Various,Ginger Ale,SOFT DRINKS,Mixer,Jameson Ginger,13,Yes
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Bacardi Martini,Rum Havana Club 3 Anni,SPIRITS,Rum,Havana 3 Mojito,10,No
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Havana 3 Mojito,10,No
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Various,Mint,OTHER,Herbs,Havana 3 Mojito,10,No
Lazio,Roma,Lounge Verde Bar,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Havana 3 Mojito,10,No
Lazio,Roma,La Alto Corner,WINE BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Mojito,14,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Lime Juice,SOFT DRINKS,Juice,Mojito,14,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Mint,OTHER,Herbs,Mojito,14,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Mojito,14,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,10,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,10,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,10,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,14,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,14,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,14,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni Sbagliato,11,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni Sbagliato,11,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Negroni Sbagliato,11,Yes
Lazio,Roma,La Alto Corner,WINE BAR,Pernod ricard,Gin malfy limone,SPIRITS,Gin,Malfy GT Limone,10,No
Lazio,Roma,La Alto Corner,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Malfy GT Limone,10,No
Lazio,Viterbo,Il Notturno Place,WINE BAR,Diageo,Gin tanqueray n. ten,SPIRITS,Gin,Gin Tonic Ten,18,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Ten,18,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Pernod ricard,Gin monkey 47,SPIRITS,Gin,Monkey 47 GT,16,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Monkey 47 GT,16,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,14,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,14,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Brown forman,Gin mare capri,SPIRITS,Gin,Gin Mare Capri Tonic,10,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Mare Capri Tonic,10,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Various,Lemon,OTHER,Fruit,Gin Mare Capri Tonic,10,Yes
Lazio,Viterbo,Il Notturno Place,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Garibaldi,10,No
Lazio,Viterbo,Il Notturno Place,WINE BAR,Various,Orange Juice,SOFT DRINKS,Juice,Garibaldi,10,No
Lazio,Viterbo,Il Notturno Place,WINE BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Daiquiri,14,No
Lazio,Viterbo,Il Notturno Place,WINE BAR,Various,Lime Juice,SOFT DRINKS,Juice,Daiquiri,14,No
Lazio,Viterbo,Il Notturno Place,WINE BAR,Various,Sugar Syrup,OTHER,Syrup,Daiquiri,14,No
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Diageo,Gin tanqueray n. ten,SPIRITS,Gin,Gin Tonic Ten,16,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Ten,16,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,11,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,11,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,11,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,17,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,17,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Diageo,Johnnie walker black label,SPIRITS,Scotch Whisky,Johnnie Walker Highball,10,Yes
Lazio,Viterbo,Osteria Antico Cocktails,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Johnnie Walker Highball,10,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Pernod ricard,Jameson Irish Whiskey Triple Distilled,SPIRITS,Irish Whisky,Jameson Ginger,12,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Various,Ginger Ale,SOFT DRINKS,Mixer,Jameson Ginger,12,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Bacardi Martini,Gin bombay sapphire,SPIRITS,Gin,Bombay Sapphire GT,12,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bombay Sapphire GT,12,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,13,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,13,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,13,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Bacardi Martini,Rum Bacardi Carta Oro,SPIRITS,Rum,Cuba Libre,11,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Cuba Libre,11,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Various,Lime,OTHER,Fruit,Cuba Libre,11,Yes
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,10,No
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,10,No
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,10,No
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,8,No
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,8,No
Lazio,Viterbo,Bistrot Grande Lounge,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Americano,8,No
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Brown forman,Jack Daniel's,SPIRITS,American Whisky,Jack Daniels Cola,11,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Jack Daniels Cola,11,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni Sbagliato,14,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni Sbagliato,14,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Prosecco,WINE,Sparkling Wine,Negroni Sbagliato,14,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Bacardi Martini,Rum Bacardi Carta Oro,SPIRITS,Rum,Cuba Libre,12,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Cuba Libre,12,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Lime,OTHER,Fruit,Cuba Libre,12,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,14,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,14,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,14,Yes
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Bacardi Martini,Rum Havana Club 3 Anni,SPIRITS,Rum,Havana 3 Mojito,14,No
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Lime Juice,SOFT DRINKS,Juice,Havana 3 Mojito,14,No
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Mint,OTHER,Herbs,Havana 3 Mojito,14,No
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Havana 3 Mojito,14,No
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Diageo,Baileys Original Irish Cream,SPIRITS,Liquore,Espresso Martini,14,No
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Vodka,SPIRITS,Vodka,Espresso Martini,14,No
Lazio,Latina,Bar Centrale Bar,RISTORANTE,Various,Espresso,SOFT DRINKS,Coffee,Espresso Martini,14,No
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Boulevardier,14,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Boulevardier,14,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Campari group,Wild turkey 101 proof,SPIRITS,American Whisky,Boulevardier,14,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Bacardi Martini,Gin bombay sapphire,SPIRITS,Gin,Bombay Sapphire GT,11,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bombay Sapphire GT,11,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Negroni,11,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Gin Mare Negroni,11,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Gin Mare Negroni,11,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,14,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,14,Yes
Lazio,Latina,Caffè Nuovo,COCKTAIL BAR,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,14,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Mojito,10,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Mojito,10,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Various,Mint,OTHER,Herbs,Mojito,10,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Mojito,10,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Brown forman,Gentleman Jack,SPIRITS,American Whisky,Gentleman Jack Sour,15,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Various,Lemon Juice,SOFT DRINKS,Juice,Gentleman Jack Sour,15,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Various,Sugar Syrup,OTHER,Syrup,Gentleman Jack Sour,15,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Pernod ricard,Gin monkey 47,SPIRITS,Gin,Monkey 47 GT,17,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Monkey 47 GT,17,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Pernod ricard,Jameson Irish Whiskey Triple Distilled,SPIRITS,Irish Whisky,Jameson Ginger,11,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Various,Ginger Ale,SOFT DRINKS,Mixer,Jameson Ginger,11,Yes
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,10,No
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,10,No
Lazio,Latina,Il Grande Bar,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,10,No
Lazio,Latina,Club Blue Club,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,12,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,12,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Various,Soda,SOFT DRINKS,Soda,Americano,12,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,16,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,16,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,16,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Brown forman,Gin mare capri,SPIRITS,Gin,Gin Mare Capri Tonic,12,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Mare Capri Tonic,12,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Various,Lemon,OTHER,Fruit,Gin Mare Capri Tonic,12,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,8,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,8,Yes
Lazio,Latina,Club Blue Club,LOUNGE BAR,Various,Soda,SOFT DRINKS,Soda,Americano,8,Yes
Campania,Napoli,Caffè Raffinato Spirits,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,12,Yes
Campania,Napoli,Caffè Raffinato Spirits,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,12,Yes
Campania,Napoli,Caffè Raffinato Spirits,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,12,Yes
Campania,Napoli,Caffè Raffinato Spirits,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,12,Yes
Campania,Napoli,Caffè Raffinato Spirits,WINE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,12,Yes
Campania,Napoli,Caffè Raffinato Spirits,WINE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,12,Yes
